Website;Label,,,,,,
archive.salisburyjournal.co.uk/2007/3/5/306091.html;1,,,,,,
archives.li.man.ac.uk/ead/search/?operation=summary&rsid=17371&firstrec=1&numreq=20&highlight=1&hitposition=3;1,,,,,,
ancestry.co.uk/search/db.aspx?dbid=11380;1,,,,,,
archive.thisisyork.co.uk/2005/2/28/228572.html;1,,,,,,
archive.thisischeshire.co.uk/2000/7/27/220460.html;1,,,,,,
ahds.ac.uk/ictguides/methods/method.jsp;jsessionid=90aee26c292b8eeb09d28a88d7ab7e95?methodid=40;1,,,,,,
archive.thisischeshire.co.uk/2000/2/11/224818.html;1,,,,,,
archive.nics.gov.uk/hss/010329hi-hss.htm;1,,,,,,
amber.ch.ic.ac.uk/archive/all/3472.html;1,,,,,,
adservers.co.uk/scr/clk.aspx?ec=o03ct0jdn4zdngpnol6pfr3qqh7sbcjgb8zhb8zhttttb8jhhl6rhzsrb8jhzzm9okkthlyc6d6tilyc6l6umzcsqrkpod6qxv6tbcjhm5csqvmpoloc4jmpijsrllycs0noohdrb9nialoc4bzdv03esazcb8zdm5csxrm9pgkpaxdjk13tnx7h1lltu4tspjcuukyc4b4ccb5lqhltrrmqet7qflyc4jkmedsoy94ivang4bj9ogkks4cilbqkhjspi95q3bsp45brldkpxxlosontpf6p5hlg5zqqahpdvczhepaiogdkv0llo1dpomcdo4scqbsqpbmeyvmunpqrqtj9ro4presis5pcm4bl8xakjb4imladol3i55qii17qpdcr4hqcm44smd5cjblmgf4kwhk9rokeslyc41tpivaritpptcsctlaob83hfdcomfmjqqciolyc4hrlrlsl2dmkhlid613dspmthxtrmjqj1dbl3lyc41pg3hck4nstaj4phbqlk1bi3pqlp1rqvsllqxbua5allhnosodcbkzhtwpsblaqohmdeldown6ubbamff6hnx4dxxqlnjm9o4j9oopsb5cszxmialoc4l6umzcsqlid69jct43ds4pdukjebkzhn4pdu83dngpdrozdpkid65jevgzdp0zctcz9zxcslrjcc8npclmfca6sxhmfnkjek43dvuicpczbocjdccnppdnfaddrt9zso9cuc9mqh9mdrm6rkx6rrhjdcycoglmfjxqjg1lieta9l9mqarzcc07qo5mfbr6sizmujlcrq12rxt78fv68rj601;1,,,,,,
ahds.ac.uk/ahdscollections/docroot/shakespeare/performancedetails.do?performanceid=11297;1,,,,,,
astore.amazon.co.uk/ukvisit-21/detail/0002247402/203-6933174-0803961;1,,,,,,
allianceleague.co.uk/cgi-bin/phpbb2/posting.php?mode=reply&t=1712&sid=39e0fc26c1e8462a296039a38f87fdc9;1,,,,,,
archive.salisburyjournal.co.uk/2007/2/11/302138.html;1,,,,,,
algoval.essex.ac.uk/data/vector/uci/ionosphere/tra_3_1;1,,,,,,
atv2u.co.uk/acatalog/250cc_honda_rear_wheel_hubs.html;1,,,,,,
amber.ch.ic.ac.uk/archive/all/8015.html;1,,,,,,
ancestry.co.uk/search/db.aspx?dbid=14021;1,,,,,,
acard4u.co.uk/index.php?cpath=185&op=list&page=1&sort=4d&action=buy_now&products_id=1308;1,,,,,,
adservers.co.uk/scr/clk.aspx?ec=o03ct0jdn4jcs8pnol6pfr3qqh7sbcjgb8zhb8zhttttb8jhphtrzjm9ogqslnmtqbsrkdn9okqollyc5ltqb8zhcc6qozmfnoysbpmpzoiqm56pz4jdvuicqazbncpck8pcroosbdtszwstpvmsqljdhfdoj5nqxpstnumpq8jtnooryfmpzgrn4bcsbd6tl9nucycofhmfn0jdvgz9mxcsxrjpj9cslb6pb9nu0;1,,,,,,
archive.salisburyjournal.co.uk/2007/1/12/297154.html;1,,,,,,
a-day-in-the-life.powys.org.uk/eng/trans/et_compare.php;1,,,,,,
aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?fs=e028&cat=ak&header=kitchenware/index.csp?cspchd=00000001000131mvbvsp000178069307;1,,,,,,
allgirltogaparty.co.uk/gallery2/main.php/v/personal/macro/glass2.jpg.html?g2_gallerysid=d6cd5ca6bf8b6308362072c5eacea4f9;1,,,,,,
amazon.co.uk/s/ref=amb_link_22202665_19/202-2513040-1206232?ie=utf8&search-alias=kitchen&field-keywords=nigella%20lawson&pf_rd_m=a3p5rokl5a1ole&pf_rd_s=center-11&pf_rd_r=0zwggvvt2r8nnaafqkwt&pf_rd_t=101&pf_rd_p=136376591&pf_rd_i=11052591;1,,,,,,
archive.salisburyjournal.co.uk/2007/3/16/308203.html;1,,,,,,
aerade.cranfield.ac.uk/subject-listing/devise/epubs6.html;1,,,,,,
archive.yorkpress.co.uk/2002/7/26/282960.html;1,,,,,,
allgirltogaparty.co.uk/gallery2/main.php/v/woods/?g2_gallerysid=d8728ebd648ca42b5fdbf3f6b10e7abe;1,,,,,,
amazon.co.uk/gp/product/0753508346/ref=amb_link_41266765_2/202-2513040-1206232?pf_rd_m=a3p5rokl5a1ole&pf_rd_s=center-8&pf_rd_r=067s1xj05yarwrkmw6h6&pf_rd_t=101&pf_rd_p=138697891&pf_rd_i=266239;1,,,,,,
3lib.ukonline.co.uk/library/libsearchc.htm;1,,,,,,
allgirltogaparty.co.uk/gallery2/main.php/v/2005_02/rc5.html?g2_gallerysid=7ecbb992a6b72fbcbbc8c89668221a76;1,,,,,,
aolpictures.aol.co.uk/galleries/huffstutterr/4190b6swhqbsgmalpp8*az6cvvtcwfc1efmiv4xqp5fd3ig=/tag/2006;1,,,,,,
archive.yorkpress.co.uk/2003/11/6/256632.html;1,,,,,,
amber.ch.ic.ac.uk/archive/200511/0089.html;1,,,,,,
amazon.co.uk/s/ref=sr_nr_p_4_4/202-2513040-1206232?ie=utf8&rh=n:560834;1,,,,,,
aolpictures.aol.co.uk/galleries/pamtazz50/a000g00trs-ug8rpd4mcfwure611ymiuxu1bv4xqp5fd3ig=/tag/family;1,,,,,,
allgirltogaparty.co.uk/gallery2/main.php/v/personal/portugal/thistle2.jpg.html?g2_gallerysid=1dd039adeeb6e2df04bc0a1e22c22394;1,,,,,,
aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?fs=e119&cat=ak&header=kitchenware/contact.csp?cspchd=0000000100012iv8tiqc001533191145;1,,,,,,
advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=613&sid=2ae245e5c8120bb706e0e72a7ddcabb8;1,,,,,,
acard4u.co.uk/product_reviews_write.php?cpath=43&products_id=165&op=list;1,,,,,,
ahds.ac.uk/ictguides/tools/tool.jsp;jsessionid=a89867c2e3e12b7a311170f66ea3a60b?toolid=6;1,,,,,,
archive.salisburyjournal.co.uk/2000/7/27/240166.html;1,,,,,,
acard4u.co.uk/product_info.php?products_id=860;1,,,,,,
abdn.ac.uk/biologicalsci/staff/details.php?id=janis.brodie&filt=;1,,,,,,
archive.salisburyjournal.co.uk/2007/2/19/303529.html;1,,,,,,
audilinks.co.uk/info/showphotos.asp?type=16&name=80+/finda/showphotos2.asp?name=80+/terms/showphotos2.asp?name=80+/finda/showphotos2.asp?name=80+/finda/showphotos2.asp?name=80+/finda/showphotos2.asp?name=80+/terms/showphotos2.asp?name=80+/finda/showphotos2.asp?name=80+/info/default.asp;1,,,,,,
ahds.ac.uk/ictguides/training/training.jsp;jsessionid=22da1f982d9af1c73b1e4cabea716dcc?trainingid=24;1,,,,,,
archive.thisisyork.co.uk/2000/3/13/318218.html;1,,,,,,
abyssinica.co.uk/_talk/00003058.htm;1,,,,,,
acard4u.co.uk/index.php?cpath=166&op=list&page=1&sort=4d;1,,,,,,
adservers.co.uk/scr/clk.aspx?ec=o03ct0jdn4zdn4pnol6pfr3qqh7sbcjgb8zhb8zhttttb8jhhl6rhzsrb8jhzzm9okkthlyc6d6tilyc6l6umzcsqrkpod6qxv6tbcjhm5csqvmpoloc4jmpijsrllycs0noohdrb9nialoc4bzdv03esazcb8zdm5csxrm9pgkpabdlgx3tntdu1lbk8bzhbpjed9tgs1ddolqtox5pklbt99akmbllbxsrb83hrfam45k9ogasqkdsijscvklj1dpj75ro5prg1rsojlyc4t7ubkzhbkzhbzml8taq2vasdtcrd5dkjl6c41phg9lse1jlchnkynmczlnqkxk9og4jadcsqmmpphj9ogk9ogkdgdbsmfnikpjtbxtgyhpogtkpr83maf4rbkzhh1dpcfdtf9rdvcbtkltkomag5lztp4mlwlkcqddked4kryapqpnpap7eov4kol7r1fbg2xmk7z6u6rqo1xstjtmgpvkifppiilblk9akk5jjm13hgh7hbbj9og4hv5dcwlthaxj9og4sc96pjf5emhlip13tntamudnuud5jmx4rv0tinkid65aud95mdxj9o4j9oopsb5cszxmialoc4l6umzcsqlid69jct43ds4pdukzcbkzhn4pdu8pds4jcnwpcukid6ljepc3du83cooooe9trz4z9olcpbrz9f1noarjcrazbngjek4pcpuycpkz9plssprjryhttzr6dresqztmtb97qahzcip7rvhc9l9cqbrpk8z4kgbaj7poryb6pz8z9mxcsxr3sobctxhnpwcmoo1yrrrcob978mnmoql601;1,,,,,,
aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?fs=c587&cat=ak&header=kitchenware/contact.csp?cspchd=00000001000131f16td1002794046541;1,,,,,,
13thcoventry.co.uk/guestbook.php?start=40&length=8;1,,,,,,
adservers.co.uk/scr/clk.aspx?ec=o03ct0jdn4jcvgpnol6pfr3qqh7sbcjgb8zhb8zhttttb8jhibcpbd7tvnmpb8jhrdn9oo4tj1tsb5cszxm9ok4qqrm9pkksbc3hmdm9o8qoobsohl6tb8zgd5mrbdd9zxcslrjcc8npclmfca6sxhmfnkjek43dvuicpczbocjdccnppdnfllcpmbcrqk3dogmrgdnqdl3sjpcsrkjdcycoglmfcbcpbd7tvnmpvlrkcycofhmfmo2se9noz0towccsfdsqbh78d5mrbd701;1,,,,,,
amazon.co.uk/b/ref=amb_link_21370665_51/202-2513040-1206232?ie=utf8&node=3030811&pf_rd_m=a3p5rokl5a1ole&pf_rd_s=center-3&pf_rd_r=19r7afz4h3p4vmzk7852&pf_rd_t=101&pf_rd_p=139191791&pf_rd_i=560800;1,,,,,,
amber.ch.ic.ac.uk/archive/all/0328.html;1,,,,,,
3401.e-printphoto.co.uk/thisisessex/index.cfm?z=z&action=cat&c_id=51544;1,,,,,,
adservers.co.uk/scr/clk.aspx?ec=o03ct0jdn0pdm4pnol6pfr3qqh7sbcjgb8zhb8zhttttb8jhhl6rhzsrb8jhzzm9okkthlyc6d6tilyc6l6umzcsqrkpod6qxv6tbcjhm5csqvmpoloc4jmpijsrllycs0noohdrb9nialoc4bzdv03esazcb8zdm5csxrm9pgkpatnelr4tntdu15l9ogagnp6l8ltrct4rqbnunb4ia17jbbbl19zre55s55jsb83ha9akmhrp2p6mtprlp9tgwlddtrqd1fmrbdqo1pjjltmg7xqj5xsjxlid6btrrakqnwmlqanqo8kjf5zskh3cj93lczsipxlrrjaqdzai8x6tm86sqwaj5h5dseljvqcopnkimh4hynkl3rmkrlbmqorrqm4lgz4ij57uzd3loxktg5bdvqcdp15i6laol1jmb83hnfm9ogasap5cax5sw9lmwb5rz5cqs8jpbplrez4ct5btf5rln17iq1jd9nmrucne7l4edbzpqhjs217jkrahpwccb83hmbbixp4rmdn9roqg55sjv8ttrpnqch4qtf4rghmjqtkcb83hd5kuzjagq9qdv9kguasdjdlcqkid6d7ei1pkilid6z6cndbj6djorpshnxkur8zohpbpcdqhpw6tahnlipbjhlid6x4q8xlcslcumkyc4p4svo7umz4upkid6lid693qahqszd7ksbjgedlm8zqib8zdplmood6q9hm9pgkpu1trohn9roacnsjcqojctwzdokid65jctwzcp0zduczcrcj9roqcv4pcv03dt8z9zxcslrjcc8npclmfca6sxhmfnkjek43dvuicpczbocjdccnppdnftjcpogzob9jufd6rbdnpgdcozddolrsccycoglmfjxqjg1lieta9l9mqarzcc07qo5mfrj68ezmrb1osbdmtol6pwmsrxv601;1,,,,,,
amazon.co.uk/b/ref=amb_link_34106465_1/202-2513040-1206232?ie=utf8&node=1077432&pf_rd_m=a3p5rokl5a1ole&pf_rd_s=center-3&pf_rd_r=0xa33tfbrwa2q7qsnr93&pf_rd_t=101&pf_rd_p=130905791&pf_rd_i=1025616;1,,,,,,
archive.yorkpress.co.uk/2002/10/4/279916.html;1,,,,,,
astore.amazon.co.uk/allezvinsfrenchr/detail/0719568625/026-8324244-9330038;1,,,,,,
ahds.ac.uk/ictguides/methods/method.jsp;jsessionid=655a307b8b564cdfe8bd7c60ea9d1a3c?methodid=124;1,,,,,,
apps.iteu.gla.ac.uk/citscapes/writereview.jsp?itemid=95;1,,,,,,
1kirkliston.boys-brigade.org.uk/calendar/day.php?date=20080307;1,,,,,,
archive.thisischeshire.co.uk/2000/6/23/221229.html;1,,,,,,
archive.thisisoxfordshire.co.uk/2007/4/4/142811.html;1,,,,,,
3401.e-printphoto.co.uk/thisisthenortheast/index.cfm?z=z&y=y&p_id=1792914&c_id=26616&action=view;1,,,,,,
aolpictures.aol.co.uk/galleries/vespaclubarezzo/5e60ngambyooql8gphtd1tjdpbaxjx9dxrlwv4xqp5fd3ig=/tag/giro;1,,,,,,
aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?fs=e119&cat=ak&header=kitchenware/subcats2.csp?cat=ak&header=kitchen%20and%20homewares&cspchd=00000001000131ulc1gy000477486210;1,,,,,,
archive.yorkpress.co.uk/2001/6/25/300849.html;1,,,,,,
abdn.ac.uk/central/publication-scheme/details.php?id=96;1,,,,,,
archive.thisisyork.co.uk/2001/10/24/295532.html;1,,,,,,
ancestry.co.uk/s0/search/rd.ashx?db=redbook&f3=gs612;1,,,,,,
amazon.co.uk/canon-400d-kit-far/lm/r3i5k6barfya6z/ref=cm_lmt_srch_f_1/202-2513040-1206232;1,,,,,,
amazon.co.uk/s/ref=sr_nr_p_3_1/202-2513040-1206232?ie=utf8&rh=n:595314;1,,,,,,
amber.ch.ic.ac.uk/archive/all/7094.html;1,,,,,,
aolpictures.aol.co.uk/galleries/antonjulianov777/9420nortoefpl1sfor91jqwhy4fzrubj*87yv4xqp5fd3ig=/tag/%d1%81%d0%bd%d0%b8%d0%bc%d0%ba%d0%b8;1,,,,,,
amber.ch.ic.ac.uk/archive/all/5963.html;1,,,,,,
archive.salisburyjournal.co.uk/2007/2/19/303427.html;1,,,,,,
astore.amazon.co.uk/allezvinsfrenchr/detail/0449910288/026-8324244-9330038;1,,,,,,
archive.yorkpress.co.uk/2001/10/18/295811.html;1,,,,,,
amazon.co.uk/gp/product/b000o53eja/ref=br_nf_2_3/202-2513040-1206232?pf_rd_m=a3p5rokl5a1ole&pf_rd_s=center-9&pf_rd_r=12y1yx6tyx4rtxvea13d&pf_rd_t=101&pf_rd_p=128560191&pf_rd_i=300729;1,,,,,,
audilinks.co.uk/info/showphotos.asp?type=16&name=80+/classified/showphotos2.asp?name=80+/trade/showphotos2.asp?name=80+/classified/showphotos2.asp?name=80+/forums/showphotos2.asp?name=80+/classified/showphotos2.asp?name=80+/trade/showphotos2.asp?name=80+/classified/showphotos2.asp?name=80+/forums/clubs.asp?menuid=22&page=1&type=16&photo=191;1,,,,,,
archive.thisischeshire.co.uk/2000/6/8/221751.html;1,,,,,,
allgirltogaparty.co.uk/gallery2/main.php?g2_view=rss.simplerender&g2_itemid=1300&g2_gallerysid=4d3b6f91197b65f5c28f12fbfc190b7c;1,,,,,,
archive.thisischeshire.co.uk/2000/2/10/225026.html;1,,,,,,
amber.ch.ic.ac.uk/archive/200301/0164.html;1,,,,,,
archive.thisischeshire.co.uk/2000/6/28/221201.html;1,,,,,,
archive.thisisoxfordshire.co.uk/2007/4/4/142839.html;1,,,,,,
archive.salisburyjournal.co.uk/2007/1/9/296466.html;1,,,,,,
aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?fs=e119&cat=ak&header=kitchenware/index.csp?cspchd=0000000100022l04var1001247662371;1,,,,,,
allgirltogaparty.co.uk/gallery2/main.php?g2_view=rss.simplerender&g2_itemid=1223&g2_gallerysid=0b5128410727c5eba9b6bcea735809f5;1,,,,,,
aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?fs=e119&cat=ak&header=kitchenware/subcats2.csp?cat=ab&header=bedroom&cspchd=00000001000131wucapt004234510635;1,,,,,,
allgirltogaparty.co.uk/gallery2/main.php/c/view/311.html?g2_return=/gallery2/main.php/v/webcam/cam09.jpg.html?g2_gallerysid=0511befa4b73276befd3d56470ef33fa&g2_gallerysid=0511befa4b73276befd3d56470ef33fa&g2_returnname=photo;1,,,,,,
alpineretreat-chatel.co.uk/08_photos/winter_0203/w04.asp;1,,,,,,
adservers.co.uk/scr/clk.aspx?ec=o03ct0jdn4pdmopnol6pfr3qqh7sbcjgb8zhb8zhttttb8jhhl6rhzsrb8jhzzm9okkthlyc6d6tilyc6l6umzcsqrkpod6qxv6tbcjhm5csqvmpoloc4jmpijsrllycs0noohdrb9nialoc4bzdv03esazcb8zdm5csxrm9pgkpatnehr4tntdu15bkox3rjdzsktrgb83holbk394s2lyc45bkchcgibmpajsldfbczbbjsykjtk6lkr4dptpoqccd2lalmfdugx6rhxsgs8kh91po1hpp7lid6jsqv4rkue5ew9bkdnst2dnkmxl9roamrkyc4jkunz4lhpmi75zkn9zqg1zthhj9ro4ifhdpelyc4lps2h7tk95qexcogdmmbvmqyjqqlpzg2frtefcmht3ubncd8fdortjql1lc1hk9rokjih4r1dnsydctt9nsrl6h353klx7lbkzhaxsjoanlusqlehk9roaub9noof5hsazit8mrfjaml9jdcl3tipprqdztez6rflahbjshv54kp9lm2nkqqlmjmlid6d7kma3q8j4klpst8d7mnkkjb83hvzkjz53iixmlmjmqnhddqtkqddklllllyzmis4zsalblqpkjb83hgpbcx5dgepshvdkubx4cqlyc456cwlid655t1tkjppcjb83hdxbmch4ehfajvsmukxjirarhelycscnpx9toeb4pbc3hbx7sl97tbkzho4pdngzdns3eu4j9rokcns3eos3dt0pdvg3ebkzhnkjdto3drapdpoooe9trz4z9olcpbrz9f1noarjcrazbngjek4pcpuycpkz9plssprptpx6pqxmrydmupgmpmkjdsrmuo5nrw9z9l9cqbrpk8z4kgbaj7poryb6pz8z9mxcsxrzordnqklssp1iokdttb9nqkt68mxsrkl68plcssbsob1002;1,,,,,,
abdn.ac.uk/mediareleases/release.php?id=46;1,,,,,,
aesica.dur.ac.uk/delores/clickcounter.asp?id=8923&url=auth.athensams.net/?ath_action=setldom&id=durhamuni&ath_returl=brisbio.ac.uk/index.html;1,,,,,,
acard4u.co.uk/index.php?cpath=193_159&op=list&page=1&sort=3d&action=buy_now&products_id=1010;1,,,,,,
acard4u.co.uk/index.php?manufacturers_id=7=dovecraft&op=list&page=1&sort=2a&action=buy_now&products_id=319;1,,,,,,
audilinks.co.uk/info/showphotos.asp?type=16&name=80+/finda/showphotos2.asp?name=80+/classified/showphotos2.asp?name=80+/finda/showphotos2.asp?name=80+/trade/showphotos2.asp?name=80+/finda/showphotos2.asp?name=80+/classified/showphotos2.asp?name=80+/finda/showphotos2.asp?name=80+/trade/photos.asp;1,,,,,,
adservers.co.uk/scr/clk.aspx?ec=o03ct0jdn4zdnopnol6pfr3qqh7sbcjgb8zhb8zhttttb8jhhl6rhzsrb8jhzzm9okkthlyc6d6tilyc6l6umzcsqrkpod6qxv6tbcjhm5csqvmpoloc4jmpijsrllycs0noohdrb9nialoc4bzdv03esazcb8zdm5csxrm9pgkpaxdjgtjcfx7h155q6lyc4nmsmdbi8pmepfshihmkmsaiq4khfxncqsmqflid6zk9ogqiettqexjpfpzj1trcmspsscdm95aulbtgdxmhso4rnh3unw4cq5miotcuk5khsozkqlnrdljsd55jop5etw4cw9kmslyc4lld7zsornmjmfsd793dqlclnhn9roktexnked6p5bbun4losg5commm9hbiojskslyc4xddzljejpcijvkjflmuppmtb83hb83huabrchzjq1jp8vk9ogaqzlaljl3eurmenvsclpbsoycsj5rhhn4msxqd3h4igbrtdltilbtgwjccp9rqll4dnzskp93l19ah19keat4uhtmsgf7snh5mnvcdlrmdjptduxsgfplosnkug9ldsxrs4pcq8p5kv4kpdh4m75l9o4j9oopsb5cszxmialoc4l6umzcsqlid69jct43ds4pdukjcbkzhn4pdu8jemk3cqa3erkid6ppctcjdt4jdtoooe9trz4z9olcpbrz9f1noarjcrazbngjek4pcpuycpkz9plssprzrmgmsef6drcjun17rlljdokpcmicqj1d9l9cqbrpk8z4kgbaj7poryb6pz8z9mxcsxr3qrrmok1ysbdtrr9tob1irxvmodlcsp1002;1,,,,,,
archive.thisisyork.co.uk/2005/9/28/333688.html;1,,,,,,
actsofachievement.org.uk/2005/detail.php?eventid=24;1,,,,,,
adservers.co.uk/scr/clk.aspx?ec=o03ct0jdn4zcn0pnol6pfr3qqh7sbcjgb8zhb8zhttttb8jhibcpbd7tvnmpb8jhrdn9oo4tj1tsb5cszxm9ok4qqrm9pkksbc3hz56rilyc2dmpkhnpolyc2rmok5spb9n9o8aql9c9zxcslrjcc8npclmfca6sxhmfnkjek43dvuicpczbocjdccnppdnfmbcobh3tr1dqstcowdmdricspeccp57dcycoglmfcbcpbd7tvnmpvlrkcycofhmfmo2se9nozcmoin68zlcrqlcswqmok5spb978gzco0;1,,,,,,
allgirltogaparty.co.uk/gallery2/main.php/c/view/345.html?g2_return=/gallery2/main.php/v/silly/edit12.jpg.html?g2_gallerysid=cdc8d6958fb8c584003ad4d72a89a020&g2_gallerysid=cdc8d6958fb8c584003ad4d72a89a020&g2_returnname=photo;1,,,,,,
allgirltogaparty.co.uk/gallery2/main.php?g2_view=rss.simplerender&g2_itemid=1394&g2_gallerysid=a87a99a4fd71a271f7acbab097aa68dc;1,,,,,,
abdn.ac.uk/local/php/doc/function.pcntl-signal.html;1,,,,,,
allgirltogaparty.co.uk/gallery2/main.php/v/webcam/cam10.jpg.html?g2_gallerysid=4a17068a3d55543c5cf36ddbc4f5485b;1,,,,,,
ahds.ac.uk/ictguides/tools/tool.jsp;jsessionid=30fb3aecde4c631e644f6e0d85501af7?toolid=34;1,,,,,,
acard4u.co.uk/product_info.php?cpath=127_147&products_id=771&op=list&action=notify;1,,,,,,
aolpictures.aol.co.uk/galleries/tags/rolling%20weiner;1,,,,,,
aolpictures.aol.co.uk/galleries/antonjulianov777/9420nortoefpl1sfor91jqwhy419iaakbfqqv4xqp5fd3ig=/tag/variette;1,,,,,,
abyssinica.co.uk/_vti_bin/shtml.dll/_talk/00003ddf.htm/nav?next;1,,,,,,
amazon.co.uk/black-books-complete-box-set/dp/b000f5yyck/ref=pd_ts_c_th_10/202-2513040-1206232?pf_rd_m=a3p5rokl5a1ole&pf_rd_s=right-4&pf_rd_r=0ph9j4xsdbksxkdzdag1&pf_rd_t=101&pf_rd_p=114302591&pf_rd_i=712390;1,,,,,,
amber.ch.ic.ac.uk/archive/all/15467.html;1,,,,,,
amazon.co.uk/gp/feature.html/ref=amb_link_22462165_12/202-2513040-1206232?ie=utf8&docid=1000052163&pf_rd_m=a3p5rokl5a1ole&pf_rd_s=center-1&pf_rd_r=0p36zvp8hmm2vsp7s3a8&pf_rd_t=101&pf_rd_p=139050191&pf_rd_i=11056131;1,,,,,,
aolpictures.aol.co.uk/galleries/huffstutterr/tags/new%20york;1,,,,,,
adservers.co.uk/scr/clk.aspx?ec=o03ct0jdn4jcu0pnol6pfr3qqh7sbcjgb8zhb8zhttttb8jhbx7solssplyc4pmqk5crzlm9okqollyc5ltqb8zhfv6pbxn9ok4qqr6rcc6qozmfnoysbpmpzoiqm56pz4jdvuicqazbncpck8pcroosbdtszgcsovctqfsclrmuo9mor5mtom6pffnqsporyfmpzgrn4bcsbd6tl9nucycofhmfta3dqo2se9nozcmoo1ypfvmokdmpwmsrxvss0;1,,,,,,
archive.thisischeshire.co.uk/2000/12/29/216289.html;1,,,,,,
ahds.ac.uk/ictguides/methods/method.jsp;jsessionid=130b8a154db0c20fd7fb7300757aaf5f?methodid=16;1,,,,,,
archive.nics.gov.uk/ofmdfm/020917g-ofmdfm.htm;1,,,,,,
astore.amazon.co.uk/allezvinsfrenchr/detail/0470053437/026-8324244-9330038;1,,,,,,
amber.ch.ic.ac.uk/archive/200605/0075.html;1,,,,,,
archive.yorkpress.co.uk/2002/8/21/281805.html;1,,,,,,
abyssinica.co.uk/_vti_bin/shtml.dll/_talk/00002b3d.htm/nav?prev;1,,,,,,
abdn.ac.uk/chemistry/ex/cm01/cars/index.html;1,,,,,,
answering-islam.org.uk/chinese/project/big5_topic19/big5_19_zg.htm;1,,,,,,
ahds.ac.uk/ictguides/methods/method.jsp;jsessionid=810da8c18abd4a28d7ef571d60a70b72?methodid=54;1,,,,,,
aerade.cranfield.ac.uk/docsupply.php?aid=7101;1,,,,,,
ancestry.co.uk/search/db.aspx?dbid=8584;1,,,,,,
aolpictures.aol.co.uk/galleries/antonjulianov777/9420nortoefpl1sfor91jqwhy0g6hnnar*gdv4xqp5fd3ig=/tag/videos;1,,,,,,
ahds.ac.uk/ictguides/methods/method.jsp;jsessionid=9d69b3ce49ac123811debe0a0683404e?methodid=72;1,,,,,,
adservers.co.uk/scr/clk.aspx?ec=o03ct0jdn4zdn8pnol6pfr3qqh7sbcjgb8zhb8zhttttb8jhhl6rhzsrb8jhzzm9okkthlyc6d6tilyc6l6umzcsqrkpod6qxv6tbcjhm5csqvmpoloc4jmpijsrllycs0noohdrb9nialoc4bzdv03esazcb8zdm5csxrm9pgkpaxdjkx3tnx7h1rk9ogailbjdqfmikfnr6ddh2pzdx5j9ogkh2xdosabmhhzc1t3s1pn9rok9roqiyh6ipzspexshg5lmdtsq8xag15kutpclpbakgncgizccqt4sfbtodhrqvvsqmg4ih9nuvdzrt4clmd3hcxrjm17kgldu45bs693dohjtaf7pch7crw7rb5nukt5qgb5kofljx1jh3pqcqdmpklid65qrtems1lid69sixbromjmsb83hvkyc4lyc41jkl1bqmtjkqbzt59rpva3pc5djp1nuop5kif7lsxkpvpala97jgdlcef5qte7s2fauadqptu4raxbijp6dy1drptmlaxkgjlbmuisg2fl9ro4r3bjmbbnqrncp1vcqahm9ogqru8ddbxadvl5lukid6hklsjshp83qpxjkb8jcb8jcb8zdplmood6q9hm9pgkpu1trohn9roacnsjcqojctwpdqkid65jctwzcrw3eok3eooj9rokcqa3cq0zcmc3ccc6qozmfnoysbpmpzoiqm56pz4jdvuicqazbncpck8pcroosbdtszmmos9spncjqab6phf7ufhmcgrsorcdtrooryfmpzc5if15k9vqhcycofhmfno2se9nozacrqlcskl6twc7rlhts0;1,,,,,,
archive.salisburyjournal.co.uk/2007/2/6/301148.html;1,,,,,,
acrmbiochem.ucl.ac.uk/talks/nettabsummary/text0.htm;1,,,,,,
adservers.co.uk/scr/clk.aspx?ec=o03ct0jdn4jcs4pnol6pfr3qqh7sbcjgb8zhb8zhttttb8jhtbcrd9mpxhtsmzcsqbcrdlctbv6tplyc5dsrb8jhrjm9ooa9zxcslrjcc8npclmfca6sxhmfnkjek43dvuicpczbocjdccnppdnfkldpe13tfhdct5zpmumdrkzuupmdlftpcycoglmfkz5hf9npzhtrobd9l9mqarjcnkzdqo2se9noz4ntxh601;1,,,,,,
amber.ch.ic.ac.uk/archive/200202/0059.html;1,,,,,,
archive.thisisyork.co.uk/2001/2/20/306456.html;1,,,,,,
admin.english-heritage.org.uk/server/change/eventdisplay/startdate/2007-05-11/enddate/2007-05-11/inheritparam/3790;1,,,,,,
advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=121&sid=2ae245e5c8120bb706e0e72a7ddcabb8;1,,,,,,
archives.li.man.ac.uk/ead/search/?operation=search&rsid=dc.title%20any/relevant/proxinfo%20%22file%22&firstrec=10421&numreq=20&highlight=0;1,,,,,,
archive.yorkpress.co.uk/2000/9/20/312161.html;1,,,,,,
aolpictures.aol.co.uk/galleries/sam3497/1590viahf2y56cprios0sizx9zud1n14qpinv4xqp5fd3ig=/tag/river;1,,,,,,
apps.newham.gov.uk/forums/localhistory/start.pl?noframes;read=25684;1,,,,,,
